year,climate_zone,continent,mean_temp_C,mean_pr_mm_day,mean_spi
1997,Tropical,Ocean / Unclassified,26.8895,5.1538,0.0552
1997,Tropical,South America,27.1818,3.4741,-1.0048
1998,Polar,Antarctica,-30.3963,0.7439,0.6266
1998,Polar,Asia,-15.7612,0.9229,0.4555
1998,Polar,Europe,-5.8387,1.9371,0.2766
1998,Polar,North America,-18.3752,0.8585,0.8109
1998,Polar,Ocean / Unclassified,-19.1516,0.565,1.0646
1998,Temperate,Africa,20.1452,1.437,0.0001
1998,Temperate,Antarctica,-2.2007,2.4632,0.302
1998,Temperate,Asia,6.024,2.4,0.5256
1998,Temperate,Australia-Oceania,17.0249,2.2751,0.0876
1998,Temperate,Europe,8.7306,2.3536,0.3332
1998,Temperate,North America,7.4478,2.5798,-0.0225
1998,Temperate,Ocean / Unclassified,11.8001,2.9599,0.0721
1998,Temperate,South America,12.7317,2.3953,0.2512
1998,Tropical,Africa,26.9882,2.0935,-0.1616
1998,Tropical,Asia,27.4075,5.2544,-0.0777
1998,Tropical,Australia-Oceania,26.8511,5.2858,-0.0407
1998,Tropical,North America,24.9979,2.7478,-0.4639
1998,Tropical,Ocean / Unclassified,26.1959,4.683,0.1321
1998,Tropical,South America,26.0959,3.7493,-1.0113
1999,Polar,Antarctica,-31.3882,0.761,0.2401
1999,Polar,Asia,-14.2121,0.9358,0.7038
1999,Polar,Europe,-5.9589,1.7546,0.8754
1999,Polar,North America,-17.1587,0.8004,0.4029
1999,Polar,Ocean / Unclassified,-17.3701,0.6002,0.5753
1999,Temperate,Africa,20.0433,1.4616,-0.2068
1999,Temperate,Antarctica,-2.1932,2.4492,0.2804
1999,Temperate,Asia,6.1668,2.2284,0.0903
1999,Temperate,Australia-Oceania,16.5866,2.11,0.1326
1999,Temperate,Europe,7.7767,2.2879,-0.1919
1999,Temperate,North America,7.3132,2.7218,0.1368
1999,Temperate,Ocean / Unclassified,11.8249,3.0156,0.0156
1999,Temperate,South America,12.87,2.3757,0.1681
1999,Tropical,Africa,26.2945,2.5159,0.3387
1999,Tropical,Asia,26.8722,5.9049,0.5457
1999,Tropical,Australia-Oceania,26.6028,5.2842,0.257
1999,Tropical,North America,25.0858,3.4011,0.1833
1999,Tropical,Ocean / Unclassified,25.7928,3.7782,-0.1585
1999,Tropical,South America,25.334,3.8987,-0.0119
2000,Polar,Antarctica,-31.1404,0.7821,0.4193
2000,Polar,Asia,-14.9819,0.8409,0.3738
2000,Polar,Europe,-4.2151,1.6479,-0.605
2000,Polar,North America,-16.5459,0.7399,-0.1335
2000,Polar,Ocean / Unclassified,-17.57,0.5249,-0.1141
2000,Temperate,Africa,19.8495,1.5529,0.1549
2000,Temperate,Antarctica,-2.2105,2.4943,0.479
2000,Temperate,Asia,5.6803,2.265,-0.0128
2000,Temperate,Australia-Oceania,16.6467,2.1019,-0.3286
2000,Temperate,Europe,8.0782,2.5144,0.2389
2000,Temperate,North America,7.2665,2.6856,0.3048
2000,Temperate,Ocean / Unclassified,11.873,3.0137,0.1124
2000,Temperate,South America,12.8616,2.3083,-0.1434
2000,Tropical,Africa,26.5619,2.2021,0.5988
2000,Tropical,Asia,27.0705,5.206,0.2123
2000,Tropical,Australia-Oceania,26.7121,5.8304,0.325
2000,Tropical,North America,24.9886,3.2495,0.5814
2000,Tropical,Ocean / Unclassified,26.2725,4.2371,-0.2539
2000,Tropical,South America,25.7889,3.7212,-0.4206
2001,Polar,Antarctica,-30.6391,0.8005,0.8275
2001,Polar,Asia,-15.19,0.9174,0.1218
2001,Polar,Europe,-4.2095,2.0499,0.8597
2001,Polar,North America,-16.9245,0.8627,-0.0104
2001,Polar,Ocean / Unclassified,-17.7604,0.5589,-0.52
2001,Temperate,Africa,20.2544,1.6776,0.3555
2001,Temperate,Antarctica,-2.1493,2.3629,0.1933
2001,Temperate,Asia,5.9211,2.3464,0.1139
2001,Temperate,Australia-Oceania,16.8241,2.1015,-0.1361
2001,Temperate,Europe,8.5406,2.36,0.3535
2001,Temperate,North America,7.4917,2.7274,0.2687
2001,Temperate,Ocean / Unclassified,11.7937,2.9468,0.1055
2001,Temperate,South America,12.3408,2.6636,0.0154
2001,Tropical,Africa,27.1753,1.9423,0.0486
2001,Tropical,Asia,27.4666,4.7743,-0.3327
2001,Tropical,Australia-Oceania,26.6379,5.204,-0.0706
2001,Tropical,North America,25.26,2.5134,-0.1897
2001,Tropical,Ocean / Unclassified,26.8107,5.1331,-0.0285
2001,Tropical,South America,26.8599,3.572,-0.9125
2002,Polar,Antarctica,-31.6131,0.7798,0.1148
2002,Polar,Asia,-15.8516,0.923,0.4946
2002,Polar,Europe,-3.6844,1.793,1.0033
2002,Polar,North America,-16.1708,0.782,0.1392
2002,Polar,Ocean / Unclassified,-17.8667,0.5836,0.0447
2002,Temperate,Africa,20.524,1.5358,0.2867
2002,Temperate,Antarctica,-2.2306,2.4814,0.0788
2002,Temperate,Asia,5.7244,2.4289,0.3459
2002,Temperate,Australia-Oceania,17.0997,2.2226,0.039
2002,Temperate,Europe,8.2255,2.4961,0.4567
2002,Temperate,North America,7.2563,2.614,0.0968
2002,Temperate,Ocean / Unclassified,11.7528,2.9088,0.089
2002,Temperate,South America,12.9397,2.3862,0.3006
2002,Tropical,Africa,27.4327,2.2263,0.1098
2002,Tropical,Asia,27.6742,4.9786,-0.4087
2002,Tropical,Australia-Oceania,27.101,5.0816,-0.3013
2002,Tropical,North America,25.0803,2.5748,-0.5977
2002,Tropical,Ocean / Unclassified,26.7343,4.8591,0.1056
2002,Tropical,South America,26.6788,4.0994,-0.6174
2003,Polar,Antarctica,-31.8393,0.744,0.1862
2003,Polar,Asia,-15.2113,0.8699,0.7243
2003,Polar,Europe,-4.7432,1.9131,0.6248
2003,Polar,North America,-15.9328,0.8275,0.2703
2003,Polar,Ocean / Unclassified,-17.3891,0.55,0.4184
2003,Temperate,Africa,20.2398,1.3522,-0.2633
2003,Temperate,Antarctica,-2.0958,2.5973,0.8714
2003,Temperate,Asia,5.666,2.4028,0.1017
2003,Temperate,Australia-Oceania,16.8213,2.2938,0.1068
2003,Temperate,Europe,8.0334,2.3761,-0.0366
2003,Temperate,North America,7.7102,2.5323,-0.0213
2003,Temperate,Ocean / Unclassified,11.845,2.9589,-0.0318
2003,Temperate,South America,13.2617,2.2346,-0.3108
2003,Tropical,Africa,26.4284,2.2648,0.2925
2003,Tropical,Asia,27.0861,5.3951,0.226
2003,Tropical,Australia-Oceania,26.6569,5.3947,0.1719
2003,Tropical,North America,24.9251,3.3677,0.1444
2003,Tropical,Ocean / Unclassified,25.7274,4.3454,-0.0016
2003,Tropical,South America,25.3938,3.9122,-0.0136
2004,Polar,Antarctica,-31.2483,0.7942,0.6364
2004,Polar,Asia,-14.0049,0.952,0.5213
2004,Polar,Europe,-2.4265,1.7669,0.3697
2004,Polar,North America,-16.5092,0.8598,0.3336
2004,Polar,Ocean / Unclassified,-16.022,0.638,0.658
2004,Temperate,Africa,20.1654,1.376,-0.621
2004,Temperate,Antarctica,-2.3086,2.4594,0.7873
2004,Temperate,Asia,5.8742,2.3855,0.2914
2004,Temperate,Australia-Oceania,16.7105,2.238,0.2263
2004,Temperate,Europe,8.6823,2.2418,-0.0885
2004,Temperate,North America,7.2171,2.5926,-0.06
2004,Temperate,Ocean / Unclassified,11.9038,2.9332,-0.1199
2004,Temperate,South America,12.9698,2.2455,-0.214
2004,Tropical,Africa,26.3872,2.073,0.1436
2004,Tropical,Asia,26.8597,5.6314,0.349
2004,Tropical,Australia-Oceania,26.3902,5.5307,0.6509
2004,Tropical,North America,24.8319,3.4761,0.5092
2004,Tropical,Ocean / Unclassified,25.7583,4.0866,-0.0399
2004,Tropical,South America,24.9134,4.3601,0.2224
2005,Polar,Antarctica,-30.4493,0.7502,0.3812
2005,Polar,Asia,-14.1179,0.9354,0.9003
2005,Polar,Europe,-3.0031,1.9635,0.8742
2005,Polar,North America,-17.5904,0.7979,0.0874
2005,Polar,Ocean / Unclassified,-17.2283,0.6674,0.752
2005,Temperate,Africa,19.9363,1.5579,-0.1491
2005,Temperate,Antarctica,-1.8282,2.3461,0.0416
2005,Temperate,Asia,5.5533,2.2728,0.086
2005,Temperate,Australia-Oceania,16.434,2.1685,0.1051
2005,Temperate,Europe,8.3884,2.2191,-0.3061
2005,Temperate,North America,7.2226,2.7149,0.1125
2005,Temperate,Ocean / Unclassified,11.932,3.0629,0.1398
2005,Temperate,South America,12.4475,2.4122,-0.0318
2005,Tropical,Africa,26.5223,2.232,0.1297
2005,Tropical,Asia,27.0102,5.0585,0.1177
2005,Tropical,Australia-Oceania,26.4704,5.5043,0.3648
2005,Tropical,North America,25.2286,3.462,0.444
2005,Tropical,Ocean / Unclassified,26.239,4.3018,-0.1303
2005,Tropical,South America,25.5526,3.7411,-0.1476
2006,Polar,Antarctica,-30.7154,0.7862,0.3011
2006,Polar,Asia,-15.3958,0.9139,0.6796
2006,Polar,Europe,-3.5191,1.7411,0.692
2006,Polar,North America,-14.6918,0.8286,-0.0067
2006,Polar,Ocean / Unclassified,-16.5925,0.62,1.3706
2006,Temperate,Africa,20.2732,1.5772,0.2212
2006,Temperate,Antarctica,-1.6454,2.405,-0.1821
2006,Temperate,Asia,5.3005,2.3994,0.1651
2006,Temperate,Australia-Oceania,16.5314,1.9982,-0.2433
2006,Temperate,Europe,8.2382,2.5699,0.2046
2006,Temperate,North America,7.8466,2.5672,0.108
2006,Temperate,Ocean / Unclassified,11.7946,3.0067,0.3714
2006,Temperate,South America,12.9856,2.4198,-0.0542
2006,Tropical,Africa,27.4833,1.9945,-0.1814
2006,Tropical,Asia,27.5098,5.2193,-0.2186
2006,Tropical,Australia-Oceania,26.9333,5.1899,-0.3529
2006,Tropical,North America,24.9718,2.6358,-0.0566
2006,Tropical,Ocean / Unclassified,26.7989,4.8382,0.0093
2006,Tropical,South America,26.7682,3.8839,-0.6246
2007,Polar,Antarctica,-31.015,0.7688,0.6183
2007,Polar,Asia,-14.7107,0.8441,0.4834
2007,Polar,Europe,-4.8472,1.7201,-0.266
2007,Polar,North America,-16.2602,0.7984,0.0834
2007,Polar,Ocean / Unclassified,-17.002,0.5623,-0.1067
2007,Temperate,Africa,20.194,1.5339,0.1931
2007,Temperate,Antarctica,-2.0234,2.4354,-0.0039
2007,Temperate,Asia,5.8667,2.4002,0.3754
2007,Temperate,Australia-Oceania,16.5518,2.035,-0.4617
2007,Temperate,Europe,8.1273,2.4309,0.6043
2007,Temperate,North America,7.3331,2.5835,-0.0197
2007,Temperate,Ocean / Unclassified,11.7782,2.9777,0.2631
2007,Temperate,South America,12.8814,2.4533,0.2131
2007,Tropical,Africa,27.049,2.178,0.0154
2007,Tropical,Asia,27.4838,5.4025,0.0714
2007,Tropical,Australia-Oceania,26.9121,5.2735,-0.2918
2007,Tropical,North America,25.1972,2.883,-0.1806
2007,Tropical,Ocean / Unclassified,26.6925,4.5677,-0.0229
2007,Tropical,South America,26.2349,3.9533,-0.2608
2008,Polar,Antarctica,-30.6827,0.7815,0.6172
2008,Polar,Asia,-15.1676,0.849,0.1351
2008,Polar,Europe,-4.5011,1.6119,-0.1743
2008,Polar,North America,-15.6475,0.7715,-0.0466
2008,Polar,Ocean / Unclassified,-16.8396,0.565,0.1138
2008,Temperate,Africa,20.5501,1.474,-0.1894
2008,Temperate,Antarctica,-2.4688,2.3647,0.5234
2008,Temperate,Asia,5.5586,2.3804,0.3433
2008,Temperate,Australia-Oceania,16.9268,2.1856,-0.2129
2008,Temperate,Europe,8.0266,2.4384,0.3003
2008,Temperate,North America,7.6721,2.6351,-0.0433
2008,Temperate,Ocean / Unclassified,11.6889,2.9642,0.1318
2008,Temperate,South America,12.9666,2.3697,-0.0657
2008,Tropical,Africa,27.2356,1.9766,-0.19
2008,Tropical,Asia,27.4727,5.4272,0.2128
2008,Tropical,Australia-Oceania,27.0192,5.6914,0.0604
2008,Tropical,North America,25.1574,2.5794,-0.2484
2008,Tropical,Ocean / Unclassified,26.5708,4.4979,-0.0732
2008,Tropical,South America,26.2495,4.056,-0.1541
2009,Polar,Antarctica,-30.2803,0.758,0.6386
2009,Polar,Asia,-15.6105,0.788,-0.3262
2009,Polar,Europe,-5.1022,1.7648,-0.4094
2009,Polar,North America,-16.5195,0.7825,-0.1915
2009,Polar,Ocean / Unclassified,-17.9116,0.5772,-0.1068
2009,Temperate,Africa,20.1957,1.6082,0.0095
2009,Temperate,Antarctica,-1.8918,2.3716,-0.4202
2009,Temperate,Asia,5.3029,2.3741,0.2385
2009,Temperate,Australia-Oceania,16.3756,1.9738,-0.2476
2009,Temperate,Europe,8.1703,2.3201,-0.0446
2009,Temperate,North America,7.5374,2.6069,0.03
2009,Temperate,Ocean / Unclassified,11.7704,2.9956,0.2417
2009,Temperate,South America,12.8615,2.5213,0.3308
2009,Tropical,Africa,27.2154,2.147,-0.2176
2009,Tropical,Asia,27.5603,4.9516,-0.0393
2009,Tropical,Australia-Oceania,26.725,5.1018,-0.0996
2009,Tropical,North America,25.2802,2.6877,-0.3817
2009,Tropical,Ocean / Unclassified,26.8453,4.9515,-0.0624
2009,Tropical,South America,26.7708,3.67,-0.3912
2010,Polar,Antarctica,-31.1697,0.7548,0.3563
2010,Polar,Asia,-15.7063,0.871,0.0515
2010,Polar,Europe,-5.2183,1.7755,-0.032
2010,Polar,North America,-15.383,0.8965,0.4618
2010,Polar,Ocean / Unclassified,-17.5189,0.6358,0.7985
2010,Temperate,Africa,20.0824,1.5531,0.2914
2010,Temperate,Antarctica,-2.554,2.5465,0.382
2010,Temperate,Asia,6.0132,2.4825,0.5371
2010,Temperate,Australia-Oceania,16.853,2.2781,0.0871
2010,Temperate,Europe,7.6514,2.3858,0.1351
2010,Temperate,North America,7.3679,2.5331,-0.0964
2010,Temperate,Ocean / Unclassified,11.8073,2.901,0.1017
2010,Temperate,South America,13.0326,2.4868,0.2974
2010,Tropical,Africa,27.7016,1.7729,-0.2802
2010,Tropical,Asia,27.6926,5.0636,-0.3155
2010,Tropical,Australia-Oceania,27.172,4.8908,-0.522
2010,Tropical,North America,24.9664,2.5597,-0.4805
2010,Tropical,Ocean / Unclassified,26.8908,5.0284,0.209
2010,Tropical,South America,26.5313,4.4594,-0.1975
2011,Polar,Antarctica,-31.2645,0.7762,0.2917
2011,Polar,Asia,-14.6885,0.843,-0.1391
2011,Polar,Europe,-5.7358,1.7257,0.101
2011,Polar,North America,-15.9763,0.8301,0.6675
2011,Polar,Ocean / Unclassified,-17.1384,0.5732,1.3503
2011,Temperate,Africa,20.3552,1.3912,-0.1871
2011,Temperate,Antarctica,-2.3217,2.5133,0.8417
2011,Temperate,Asia,5.9126,2.3864,0.3986
2011,Temperate,Australia-Oceania,16.5315,2.181,-0.1391
2011,Temperate,Europe,8.0914,2.1846,-0.2425
2011,Temperate,North America,7.6364,2.6316,0.0636
2011,Temperate,Ocean / Unclassified,11.8154,2.9145,-0.0188
2011,Temperate,South America,13.2959,2.212,0.0173
2011,Tropical,Africa,27.1946,2.0764,-0.4665
2011,Tropical,Asia,27.5219,5.4816,0.2082
2011,Tropical,Australia-Oceania,27.099,5.4112,-0.1082
2011,Tropical,North America,25.1906,2.8107,-0.2863
2011,Tropical,Ocean / Unclassified,26.3513,4.6003,0.1964
2011,Tropical,South America,25.9107,4.0915,0.1972
2012,Polar,Antarctica,-32.435,0.7593,0.207
2012,Polar,Asia,-14.8821,0.9059,0.2468
2012,Polar,Europe,-4.4097,1.8909,-0.0883
2012,Polar,North America,-16.7344,0.802,-0.0844
2012,Polar,Ocean / Unclassified,-16.9889,0.6051,0.1525
2012,Temperate,Africa,20.5177,1.4617,-0.4635
2012,Temperate,Antarctica,-2.4974,2.4758,0.5677
2012,Temperate,Asia,5.9241,2.4009,0.2841
2012,Temperate,Australia-Oceania,16.4621,2.2486,0.3183
2012,Temperate,Europe,8.7719,2.3334,-0.2699
2012,Temperate,North America,7.2629,2.6648,0.2325
2012,Temperate,Ocean / Unclassified,11.8074,2.9091,-0.1256
2012,Temperate,South America,13.1575,2.3162,-0.2851
2012,Tropical,Africa,26.6251,2.2764,0.254
2012,Tropical,Asia,27.028,5.3716,0.3836
2012,Tropical,Australia-Oceania,26.7154,5.3412,0.2193
2012,Tropical,North America,25.2319,3.449,0.1484
2012,Tropical,Ocean / Unclassified,26.0508,4.1289,-0.0704
2012,Tropical,South America,25.5024,4.0709,0.0214
2013,Polar,Antarctica,-31.3922,0.7505,0.1662
2013,Polar,Asia,-14.5637,0.8959,0.6586
2013,Polar,Europe,-5.2384,1.8056,1.1563
2013,Polar,North America,-16.3454,0.8143,0.1472
2013,Polar,Ocean / Unclassified,-17.3032,0.5956,0.9302
2013,Temperate,Africa,20.3239,1.5081,-0.1046
2013,Temperate,Antarctica,-1.9849,2.4417,0.4489
2013,Temperate,Asia,6.2429,2.408,0.4884
2013,Temperate,Australia-Oceania,16.7624,2.0609,0.0181
2013,Temperate,Europe,8.3935,2.418,0.1098
2013,Temperate,North America,7.4506,2.7109,0.2158
2013,Temperate,Ocean / Unclassified,11.9478,3.009,0.0095
2013,Temperate,South America,12.7655,2.4694,-0.0087
2013,Tropical,Africa,26.9801,2.0057,0.0403
2013,Tropical,Asia,27.2302,4.812,-0.2757
2013,Tropical,Australia-Oceania,26.7788,5.5046,0.1986
2013,Tropical,North America,25.3565,3.1849,0.2169
2013,Tropical,Ocean / Unclassified,26.7269,4.6466,0.0169
2013,Tropical,South America,26.3651,3.7622,-0.2264
2014,Polar,Antarctica,-30.5501,0.7687,0.1488
2014,Polar,Asia,-14.456,0.9285,0.9038
2014,Polar,Europe,-4.3794,2.0704,0.8781
2014,Polar,North America,-15.4512,0.8209,0.3401
2014,Polar,Ocean / Unclassified,-16.8292,0.624,0.989
2014,Temperate,Africa,20.1443,1.6015,0.4322
2014,Temperate,Antarctica,-1.9468,2.489,0.3726
2014,Temperate,Asia,6.1306,2.4549,0.5455
2014,Temperate,Australia-Oceania,16.9477,2.2639,0.224
2014,Temperate,Europe,8.4781,2.3569,0.4152
2014,Temperate,North America,7.5111,2.587,0.0531
2014,Temperate,Ocean / Unclassified,11.9081,2.9129,0.1909
2014,Temperate,South America,12.8766,2.5299,0.3136
2014,Tropical,Africa,27.448,2.1876,-0.1412
2014,Tropical,Asia,27.6724,4.4897,-0.4996
2014,Tropical,Australia-Oceania,27.2154,5.2963,-0.2961
2014,Tropical,North America,25.0934,2.0735,-0.5713
2014,Tropical,Ocean / Unclassified,27.0895,5.2213,0.1682
2014,Tropical,South America,26.8693,4.2575,-0.1721
