year,climate_zone,continent,mean_temp_C,mean_pr_mm_day,mean_spi
1933,Polar,South America,-8.6468,1.8026,0.9377
1933,Temperate,Africa,14.6061,2.1946,-0.3798
1933,Temperate,Antarctica,-2.4559,2.7051,-0.1782
1933,Temperate,Asia,8.8486,2.3643,-0.1005
1933,Temperate,Asia/Europe,-9.6359,1.4546,0.3188
1933,Temperate,Europe,8.4178,2.5486,-0.2072
1933,Temperate,North America,6.4625,2.4603,-0.0377
1933,Temperate,Oceania,14.4333,2.7492,0.1976
1933,Temperate,South America,9.6298,2.6632,-0.0672
1933,Tropical,Africa,25.7764,2.6122,-0.0212
1933,Tropical,Asia,26.634,5.1858,0.5466
1933,Tropical,North America,25.126,2.9891,0.0377
1933,Tropical,Oceania,25.9879,5.2192,-0.0397
1933,Tropical,South America,24.6988,3.8948,0.4136
1934,Polar,Antarctica,-33.8951,0.6879,-0.1779
1934,Polar,Asia/Europe,-17.2188,0.8507,-0.0088
1934,Polar,Europe,-10.7322,1.5251,0.2927
1934,Polar,North America,-19.3902,0.619,-0.4926
1934,Polar,South America,-7.8972,1.7099,0.0455
1934,Temperate,Africa,14.5873,2.2762,-0.0957
1934,Temperate,Antarctica,-1.8207,2.6829,0.0729
1934,Temperate,Asia,9.1628,2.2923,-0.3334
1934,Temperate,Asia/Europe,-8.5315,1.4321,0.5893
1934,Temperate,Europe,7.9412,2.5719,-0.2008
1934,Temperate,North America,6.336,2.5965,0.0409
1934,Temperate,Oceania,14.3225,2.6299,0.0373
1934,Temperate,South America,9.5038,2.7112,0.0653
1934,Tropical,Africa,25.9708,2.5953,-0.0315
1934,Tropical,Asia,26.5059,4.2864,0.179
1934,Tropical,North America,25.5948,3.2576,-0.2437
1934,Tropical,Oceania,26.2228,5.8311,0.1632
1934,Tropical,South America,24.9976,3.75,0.1738
1935,Polar,Antarctica,-32.5759,0.7031,0.3252
1935,Polar,Asia/Europe,-17.6197,0.7105,-0.3535
1935,Polar,Europe,-8.7368,1.5172,0.3881
1935,Polar,North America,-18.4791,0.6605,-0.177
1935,Polar,South America,-7.5976,1.7006,-0.0992
1935,Temperate,Africa,14.5518,2.3638,0.2824
1935,Temperate,Antarctica,-2.0466,2.6979,0.267
1935,Temperate,Asia,8.7389,2.5815,0.1388
1935,Temperate,Asia/Europe,-9.7098,1.3078,-0.5997
1935,Temperate,Europe,8.1148,2.5656,-0.1167
1935,Temperate,North America,6.7391,2.6656,0.1621
1935,Temperate,Oceania,14.449,2.5462,-0.2278
1935,Temperate,South America,9.6151,2.6518,0.0746
1935,Tropical,Africa,26.5364,2.3759,-0.1889
1935,Tropical,Asia,27.1222,4.3289,-0.4253
1935,Tropical,North America,26.1381,3.7962,0.1678
1935,Tropical,Oceania,26.4454,5.7025,-0.1273
1935,Tropical,South America,25.6502,3.7646,-0.181
1936,Polar,Antarctica,-34.1182,0.6596,0.3369
1936,Polar,Asia/Europe,-17.5927,0.8245,-0.2904
1936,Polar,Europe,-9.9824,1.48,0.3487
1936,Polar,North America,-18.198,0.6248,-0.2822
1936,Polar,South America,-8.277,1.8008,0.2815
1936,Temperate,Africa,14.6446,2.212,0.039
1936,Temperate,Antarctica,-1.9017,2.7193,-0.0128
1936,Temperate,Asia,8.8572,2.4035,0.0213
1936,Temperate,Asia/Europe,-9.3337,1.4261,0.2476
1936,Temperate,Europe,8.2926,2.5714,-0.086
1936,Temperate,North America,6.8841,2.5347,0.1128
1936,Temperate,Oceania,14.3174,2.7246,-0.0106
1936,Temperate,South America,9.7154,2.5958,0.0926
1936,Tropical,Africa,26.2322,2.49,-0.424
1936,Tropical,Asia,26.9671,4.9347,-0.0409
1936,Tropical,North America,25.4744,3.3327,0.026
1936,Tropical,Oceania,26.3927,5.554,-0.0882
1936,Tropical,South America,24.9663,3.8084,0.2402
1937,Polar,Antarctica,-34.2027,0.6731,-0.1439
1937,Polar,Asia/Europe,-17.8996,0.8539,0.5477
1937,Polar,Europe,-10.5243,1.4734,0.5285
1937,Polar,North America,-19.7088,0.6468,-0.1901
1937,Polar,South America,-8.3593,1.6725,0.1834
1937,Temperate,Africa,14.7043,2.2366,-0.2315
1937,Temperate,Antarctica,-1.9069,2.7128,0.3808
1937,Temperate,Asia,8.8725,2.2866,-0.2348
1937,Temperate,Asia/Europe,-9.267,1.2914,-0.1101
1937,Temperate,Europe,8.0752,2.5409,-0.2092
1937,Temperate,North America,6.5119,2.5468,-0.0217
1937,Temperate,Oceania,14.5162,2.7266,0.2002
1937,Temperate,South America,9.7148,2.5959,0.0217
1937,Tropical,Africa,25.767,2.6488,-0.1729
1937,Tropical,Asia,26.6025,4.6876,0.3145
1937,Tropical,North America,25.4966,3.3094,-0.0497
1937,Tropical,Oceania,26.1191,5.6515,0.2267
1937,Tropical,South America,24.7618,3.5925,0.0621
1938,Polar,Antarctica,-33.031,0.729,0.3004
1938,Polar,Asia/Europe,-16.1884,0.8001,0.4417
1938,Polar,Europe,-8.2694,1.5523,0.8568
1938,Polar,North America,-17.7597,0.6861,0.3218
1938,Polar,South America,-8.1968,1.5869,-0.8524
1938,Temperate,Africa,14.6645,2.3744,0.1919
1938,Temperate,Antarctica,-1.7449,2.5779,-0.0271
1938,Temperate,Asia,9.2573,2.6018,0.0292
1938,Temperate,Asia/Europe,-7.9971,1.3583,-0.4912
1938,Temperate,Europe,8.6173,2.7318,0.2135
1938,Temperate,North America,7.2166,2.5589,0.1353
1938,Temperate,Oceania,14.4344,2.5343,-0.1067
1938,Temperate,South America,9.55,2.7532,0.0387
1938,Tropical,Africa,26.3349,2.3624,-0.0947
1938,Tropical,Asia,26.9321,4.3305,-0.085
1938,Tropical,North America,26.2353,3.8434,0.2647
1938,Tropical,Oceania,26.4035,5.7992,-0.0249
1938,Tropical,South America,25.8514,3.3631,-0.5239
1939,Polar,Antarctica,-32.2102,0.6867,0.7258
1939,Polar,Asia/Europe,-16.3742,0.8558,0.0211
1939,Polar,Europe,-10.9269,1.2517,-0.1999
1939,Polar,North America,-17.2556,0.6842,0.5204
1939,Polar,South America,-8.1453,1.6899,-0.2011
1939,Temperate,Africa,14.5744,2.2867,0.3955
1939,Temperate,Antarctica,-1.5063,2.592,-0.8116
1939,Temperate,Asia,9.4205,2.4945,0.4227
1939,Temperate,Asia/Europe,-9.1115,1.3361,0.0479
1939,Temperate,Europe,7.8468,2.7286,0.2812
1939,Temperate,North America,6.9948,2.5726,0.0591
1939,Temperate,Oceania,14.4437,2.6633,0.165
1939,Temperate,South America,9.7924,2.6005,0.0984
1939,Tropical,Africa,26.6079,2.5502,-0.1769
1939,Tropical,Asia,27.2349,4.7057,-0.0587
1939,Tropical,North America,26.3271,4.259,0.5596
1939,Tropical,Oceania,26.5933,5.2523,-0.3697
1939,Tropical,South America,25.7942,3.8225,-0.2011
1940,Polar,Antarctica,-33.8628,0.6883,0.259
1940,Polar,Asia/Europe,-15.8337,0.7454,0.1986
1940,Polar,Europe,-9.232,1.2925,-0.6759
1940,Polar,North America,-17.0023,0.6535,0.3424
1940,Polar,South America,-9.3313,1.7099,-0.6572
1940,Temperate,Africa,14.3128,2.1932,-0.1434
1940,Temperate,Antarctica,-2.2003,2.6538,-0.4212
1940,Temperate,Asia,8.6876,2.3568,-0.0481
1940,Temperate,Asia/Europe,-8.8454,1.337,-0.5718
1940,Temperate,Europe,8.2325,2.5996,0.2091
1940,Temperate,North America,7.1206,2.5288,0.0452
1940,Temperate,Oceania,14.3787,2.7514,0.2174
1940,Temperate,South America,9.5539,2.5605,-0.2408
1940,Tropical,Africa,26.0057,2.6501,-0.1096
1940,Tropical,Asia,26.698,5.1646,0.2271
1940,Tropical,North America,25.3143,3.2963,0.1895
1940,Tropical,Oceania,26.148,5.2625,0.0396
1940,Tropical,South America,24.9428,3.8207,0.138
1941,Polar,Antarctica,-34.3937,0.6386,-0.0391
1941,Polar,Asia/Europe,-17.5864,0.7282,-0.7565
1941,Polar,Europe,-9.9158,1.365,-0.6979
1941,Polar,North America,-18.2718,0.649,-0.0214
1941,Polar,South America,-9.1042,1.5577,-0.2623
1941,Temperate,Africa,14.4198,2.171,-0.2563
1941,Temperate,Antarctica,-2.2038,2.6585,-0.0198
1941,Temperate,Asia,8.6964,2.469,0.0156
1941,Temperate,Asia/Europe,-9.2154,1.3909,-0.3468
1941,Temperate,Europe,8.3353,2.5915,-0.1735
1941,Temperate,North America,6.6442,2.4504,-0.087
1941,Temperate,Oceania,14.4714,2.845,0.1758
1941,Temperate,South America,9.4812,2.5375,-0.2707
1941,Tropical,Africa,25.8093,2.566,-0.2484
1941,Tropical,Asia,26.5886,4.9587,0.4754
1941,Tropical,North America,25.0521,3.0662,-0.0143
1941,Tropical,Oceania,25.993,5.3194,0.034
1941,Tropical,South America,24.5428,4.0361,0.8006
1942,Polar,Antarctica,-35.1237,0.6392,-0.5136
1942,Polar,Asia/Europe,-16.2308,0.798,-0.3509
1942,Polar,Europe,-9.6678,1.5135,0.1008
1942,Polar,North America,-18.9004,0.6257,-0.4539
1942,Polar,South America,-9.6823,1.7787,-0.4993
1942,Temperate,Africa,14.4971,2.1961,-0.2382
1942,Temperate,Antarctica,-2.4368,2.7607,0.152
1942,Temperate,Asia,8.6318,2.4256,0.024
1942,Temperate,Asia/Europe,-8.4823,1.3416,0.1929
1942,Temperate,Europe,8.515,2.626,0.1624
1942,Temperate,North America,6.5004,2.5645,0.0228
1942,Temperate,Oceania,14.3447,2.6125,0.0223
1942,Temperate,South America,9.4712,2.5812,-0.0999
1942,Tropical,Africa,25.9297,2.7491,-0.046
1942,Tropical,Asia,26.6365,4.6368,0.2103
1942,Tropical,North America,25.4537,3.0746,-0.229
1942,Tropical,Oceania,26.1793,5.5722,0.0733
1942,Tropical,South America,24.7866,3.7373,0.2446
1943,Polar,Antarctica,-33.8263,0.6882,-0.3579
1943,Polar,Asia/Europe,-16.0779,0.7724,-0.0228
1943,Polar,Europe,-10.2319,1.5572,0.5633
1943,Polar,North America,-18.8526,0.6436,-0.2371
1943,Polar,South America,-9.3336,1.6279,-0.1774
1943,Temperate,Africa,14.5541,2.2257,-0.1077
1943,Temperate,Antarctica,-1.9257,2.7029,0.4899
1943,Temperate,Asia,8.753,2.377,-0.0629
1943,Temperate,Asia/Europe,-7.6693,1.4121,0.1861
1943,Temperate,Europe,8.334,2.5866,0.0128
1943,Temperate,North America,6.2598,2.6087,0.097
1943,Temperate,Oceania,14.4477,2.6762,-0.1377
1943,Temperate,South America,9.2632,2.6747,0.1106
1943,Tropical,Africa,25.9535,2.7336,0.3018
1943,Tropical,Asia,26.6225,4.2459,-0.176
1943,Tropical,North America,25.5783,2.9009,-0.4431
1943,Tropical,Oceania,26.2734,5.8897,0.1609
1943,Tropical,South America,25.0827,3.4741,0.0036
1944,Polar,Antarctica,-34.0468,0.644,0.1491
1944,Polar,Asia/Europe,-17.2102,0.7503,-0.7127
1944,Polar,Europe,-9.2576,1.3515,-0.0121
1944,Polar,North America,-18.3011,0.6906,0.3059
1944,Polar,South America,-8.4026,1.7812,-0.0215
1944,Temperate,Africa,14.5326,2.3094,0.2747
1944,Temperate,Antarctica,-2.088,2.6849,0.1781
1944,Temperate,Asia,8.629,2.4886,0.2325
1944,Temperate,Asia/Europe,-8.8579,1.3957,-0.3655
1944,Temperate,Europe,8.6277,2.5579,-0.2001
1944,Temperate,North America,6.8186,2.5164,0.161
1944,Temperate,Oceania,14.3156,2.6343,-0.0151
1944,Temperate,South America,9.6825,2.6375,-0.0666
1944,Tropical,Africa,26.5073,2.3774,-0.2066
1944,Tropical,Asia,27.1677,4.2823,-0.2986
1944,Tropical,North America,25.9648,3.8573,-0.0127
1944,Tropical,Oceania,26.5319,5.8451,0.0058
1944,Tropical,South America,25.5499,3.7368,-0.2689
1945,Polar,Antarctica,-34.2205,0.6466,-0.1945
1945,Polar,Asia/Europe,-16.6296,0.742,-0.1446
1945,Polar,Europe,-9.4288,1.265,-0.4406
1945,Polar,North America,-18.235,0.6567,0.2394
1945,Polar,South America,-8.4347,1.7652,0.0274
1945,Temperate,Africa,14.5246,2.2132,0.1388
1945,Temperate,Antarctica,-2.4398,2.7256,-0.0398
1945,Temperate,Asia,8.0967,2.3321,-0.0057
1945,Temperate,Asia/Europe,-9.4229,1.3854,0.1116
1945,Temperate,Europe,8.1335,2.5206,-0.295
1945,Temperate,North America,6.5439,2.558,-0.0401
1945,Temperate,Oceania,14.3555,2.6603,0.0822
1945,Temperate,South America,9.6473,2.554,-0.0395
1945,Tropical,Africa,26.1923,2.8005,0.1555
1945,Tropical,Asia,26.805,4.7293,-0.1908
1945,Tropical,North America,25.4366,3.0541,0.0726
1945,Tropical,Oceania,26.4307,5.6038,0.1888
1945,Tropical,South America,25.1226,3.7483,0.3443
1946,Polar,Antarctica,-32.7838,0.6966,0.1027
1946,Polar,Asia/Europe,-17.4028,0.8475,-0.0569
1946,Polar,Europe,-10.2981,1.4475,-0.7584
1946,Polar,North America,-18.3762,0.6305,-0.2615
1946,Polar,South America,-8.7449,1.6839,0.452
1946,Temperate,Africa,14.648,2.4163,0.0846
1946,Temperate,Antarctica,-2.0032,2.5952,0.0786
1946,Temperate,Asia,9.076,2.4631,-0.0173
1946,Temperate,Asia/Europe,-7.6714,1.3928,0.252
1946,Temperate,Europe,8.5974,2.6885,0.0717
1946,Temperate,North America,6.5765,2.623,0.1441
1946,Temperate,Oceania,14.2524,2.5742,-0.0734
1946,Temperate,South America,9.6204,2.6812,-0.022
1946,Tropical,Africa,26.3142,2.4484,0.0526
1946,Tropical,Asia,26.9326,4.2896,-0.0883
1946,Tropical,North America,26.2706,3.5772,-0.262
1946,Tropical,Oceania,26.4019,5.8429,0.1071
1946,Tropical,South America,25.7218,3.5075,0.1313
1947,Polar,Antarctica,-33.241,0.6873,0.3063
1947,Polar,Asia/Europe,-17.528,0.8244,0.3791
1947,Polar,Europe,-11.3616,1.4258,0.0434
1947,Polar,North America,-18.3081,0.6913,0.4175
1947,Polar,South America,-7.3796,1.8703,0.3316
1947,Temperate,Africa,14.6354,2.3094,0.4435
1947,Temperate,Antarctica,-2.4377,2.7203,-0.2793
1947,Temperate,Asia,9.5333,2.5108,0.3718
1947,Temperate,Asia/Europe,-8.473,1.427,0.1813
1947,Temperate,Europe,8.2164,2.749,0.3885
1947,Temperate,North America,6.7092,2.4973,0.0226
1947,Temperate,Oceania,14.422,2.5282,-0.0517
1947,Temperate,South America,9.8067,2.6945,0.1251
1947,Tropical,Africa,26.672,2.5228,-0.2957
1947,Tropical,Asia,27.269,4.5728,-0.18
1947,Tropical,North America,26.2159,4.2738,0.278
1947,Tropical,Oceania,26.5595,5.4451,-0.2647
1947,Tropical,South America,25.9094,3.7772,-0.161
1948,Polar,Antarctica,-34.4059,0.6112,0.0001
1948,Polar,Asia/Europe,-16.5202,0.8365,0.3042
1948,Polar,Europe,-9.6706,1.537,0.56
1948,Polar,North America,-18.9681,0.6737,0.7049
1948,Polar,South America,-8.3601,1.913,1.2019
1948,Temperate,Africa,14.494,2.2419,0.0097
1948,Temperate,Antarctica,-2.4815,2.6475,0.0894
1948,Temperate,Asia,9.0406,2.4315,0.1268
1948,Temperate,Asia/Europe,-8.0571,1.4129,0.2237
1948,Temperate,Europe,8.7341,2.5828,0.0625
1948,Temperate,North America,6.409,2.4956,-0.13
1948,Temperate,Oceania,14.4544,2.7678,0.0677
1948,Temperate,South America,9.7755,2.5397,0.0177
1948,Tropical,Africa,25.9346,2.7623,0.1631
1948,Tropical,Asia,26.9171,5.1635,0.2307
1948,Tropical,North America,25.0846,3.3661,0.4297
1948,Tropical,Oceania,26.0478,5.13,-0.0617
1948,Tropical,South America,24.6806,3.8653,0.3099
1949,Polar,Antarctica,-34.6856,0.6147,-0.5899
1949,Polar,Asia/Europe,-17.7406,0.7353,-0.0977
1949,Polar,Europe,-10.3308,1.4972,0.5075
1949,Polar,North America,-19.3094,0.6267,-0.0414
1949,Polar,South America,-9.3063,1.6677,-0.0946
1949,Temperate,Africa,14.4424,2.1845,-0.201
1949,Temperate,Antarctica,-3.0179,2.7009,0.0011
1949,Temperate,Asia,9.1742,2.3908,-0.0344
1949,Temperate,Asia/Europe,-8.3903,1.412,0.4178
1949,Temperate,Europe,8.7809,2.6316,0.0317
1949,Temperate,North America,6.4741,2.4584,-0.0793
1949,Temperate,Oceania,14.4081,2.8499,0.3586
1949,Temperate,South America,9.5566,2.525,-0.0497
1949,Tropical,Africa,25.6494,2.4154,-0.1837
1949,Tropical,Asia,26.5137,5.2298,0.7482
1949,Tropical,North America,24.8619,3.0189,0.1375
1949,Tropical,Oceania,25.8293,5.1257,-0.0014
1949,Tropical,South America,24.2082,4.2245,0.9081
1950,Polar,Antarctica,-33.573,0.6448,-0.4071
1950,Polar,Asia/Europe,-16.8144,0.806,-0.5221
1950,Polar,Europe,-9.1624,1.4813,0.385
1950,Polar,North America,-18.763,0.6021,-0.5179
1950,Polar,South America,-9.2648,1.4887,-0.9253
1950,Temperate,Africa,14.4985,2.3109,-0.1089
1950,Temperate,Antarctica,-2.2156,2.5453,-0.4151
1950,Temperate,Asia,8.9466,2.3143,-0.1379
1950,Temperate,Asia/Europe,-8.9043,1.387,-0.1192
1950,Temperate,Europe,8.5312,2.6724,0.2678
1950,Temperate,North America,6.2471,2.5754,-0.1218
1950,Temperate,Oceania,14.2616,2.7455,0.3011
1950,Temperate,South America,9.5195,2.632,-0.0042
1950,Tropical,Africa,25.8643,2.6588,-0.3233
1950,Tropical,Asia,26.5558,4.2592,0.2245
1950,Tropical,North America,25.5891,3.0293,-0.3463
1950,Tropical,Oceania,26.2208,5.8393,0.1013
1950,Tropical,South America,25.0739,3.5444,0.3138
1951,Polar,Antarctica,-33.9375,0.6543,-0.1434
1951,Polar,Asia/Europe,-15.5754,0.7846,-0.1973
1951,Polar,Europe,-9.8543,1.438,-0.1037
1951,Polar,North America,-17.3305,0.6638,-0.4542
1951,Polar,South America,-10.4083,1.6081,-0.6309
1951,Temperate,Africa,14.4722,2.3598,0.258
1951,Temperate,Antarctica,-2.8188,2.6142,-0.4996
1951,Temperate,Asia,8.2943,2.5018,0.1002
1951,Temperate,Asia/Europe,-9.0712,1.2955,-0.5587
1951,Temperate,Europe,8.5501,2.6069,-0.0347
1951,Temperate,North America,6.8264,2.6335,0.2895
1951,Temperate,Oceania,14.2168,2.4729,-0.0671
1951,Temperate,South America,9.287,2.7601,0.1079
1951,Tropical,Africa,26.6631,2.3831,-0.0334
1951,Tropical,Asia,27.036,4.1632,-0.4045
1951,Tropical,North America,26.368,3.6346,-0.2352
1951,Tropical,Oceania,26.5484,6.024,-0.0079
1951,Tropical,South America,26.1278,3.5097,-0.3231
1952,Polar,Antarctica,-34.0736,0.6428,-0.0573
1952,Polar,Asia/Europe,-17.0383,0.8496,0.4006
1952,Polar,Europe,-11.4099,1.371,-0.0285
1952,Polar,North America,-17.7109,0.6878,0.553
1952,Polar,South America,-8.231,1.8932,0.4029
1952,Temperate,Africa,14.4114,2.2071,0.1784
1952,Temperate,Antarctica,-3.1398,2.6142,-0.4975
1952,Temperate,Asia,8.7674,2.3417,0.1118
1952,Temperate,Asia/Europe,-8.4573,1.4582,0.1865
1952,Temperate,Europe,8.4998,2.6472,-0.0184
1952,Temperate,North America,6.9086,2.5999,0.1743
1952,Temperate,Oceania,14.3227,2.6973,0.0091
1952,Temperate,South America,9.6595,2.6225,0.0748
1952,Tropical,Africa,26.4145,2.5505,-0.3441
1952,Tropical,Asia,27.223,5.0039,-0.1576
1952,Tropical,North America,25.9701,3.8402,0.0348
1952,Tropical,Oceania,26.5132,5.1902,-0.2325
1952,Tropical,South America,25.7675,3.9308,0.0419
1953,Polar,Antarctica,-35.0254,0.6306,-0.2285
1953,Polar,Asia/Europe,-15.9728,0.852,0.7814
1953,Polar,Europe,-10.3318,1.4565,-0.0583
1953,Polar,North America,-18.2712,0.7086,0.8581
1953,Polar,South America,-8.8105,1.9097,0.5017
1953,Temperate,Africa,14.4582,2.1898,-0.2751
1953,Temperate,Antarctica,-2.7241,2.715,-0.2082
1953,Temperate,Asia,8.9137,2.2576,-0.2836
1953,Temperate,Asia/Europe,-8.3384,1.4697,0.5062
1953,Temperate,Europe,8.5309,2.6525,0.2597
1953,Temperate,North America,6.5989,2.5363,0.0076
1953,Temperate,Oceania,14.2077,2.7825,0.2064
1953,Temperate,South America,9.4871,2.5233,-0.0689
1953,Tropical,Africa,25.6995,2.803,0.0645
1953,Tropical,Asia,26.5884,4.7271,0.3039
1953,Tropical,North America,25.2602,3.2509,0.1007
1953,Tropical,Oceania,26.1235,5.4478,0.1184
1953,Tropical,South America,24.6215,3.6237,0.231
1954,Polar,Antarctica,-34.015,0.6576,-0.4688
1954,Polar,Asia/Europe,-17.5584,0.7148,-0.0463
1954,Polar,Europe,-10.0128,1.3574,0.3092
1954,Polar,North America,-18.1336,0.6414,0.5667
1954,Polar,South America,-8.7622,1.7315,0.6352
1954,Temperate,Africa,14.566,2.2794,-0.0663
1954,Temperate,Antarctica,-2.2119,2.6636,0.409
1954,Temperate,Asia,8.5215,2.236,-0.3099
1954,Temperate,Asia/Europe,-9.6707,1.487,0.2444
1954,Temperate,Europe,8.0881,2.6624,-0.022
1954,Temperate,North America,6.634,2.5374,-0.06
1954,Temperate,Oceania,14.2965,2.7332,0.0251
1954,Temperate,South America,9.5247,2.6053,-0.0877
1954,Tropical,Africa,25.8474,2.6237,0.2997
1954,Tropical,Asia,26.6091,4.3174,-0.0588
1954,Tropical,North America,25.5205,2.9261,-0.2362
1954,Tropical,Oceania,26.2654,5.9079,0.2438
1954,Tropical,South America,25.023,3.6017,0.0164
1955,Polar,Antarctica,-33.2686,0.6829,0.4884
1955,Polar,Asia/Europe,-16.5973,0.8207,-0.373
1955,Polar,Europe,-11.2804,1.3604,-0.6201
1955,Polar,North America,-17.6932,0.6446,-0.1924
1955,Polar,South America,-9.1308,1.6395,-0.6334
1955,Temperate,Africa,14.4278,2.3113,0.1219
1955,Temperate,Antarctica,-1.9119,2.5703,-0.5305
1955,Temperate,Asia,8.6631,2.3883,-0.1808
1955,Temperate,Asia/Europe,-8.4088,1.3752,0.3936
1955,Temperate,Europe,8.6004,2.7986,0.6432
1955,Temperate,North America,7.0426,2.5906,0.0535
1955,Temperate,Oceania,14.3559,2.6546,-0.0147
1955,Temperate,South America,9.5526,2.6983,0.1206
1955,Tropical,Africa,26.1905,2.5664,0.1486
1955,Tropical,Asia,26.9514,4.3174,-0.2904
1955,Tropical,North America,26.0054,3.872,-0.0636
1955,Tropical,Oceania,26.4932,5.6666,0.0042
1955,Tropical,South America,25.782,3.427,-0.3742
1956,Polar,Antarctica,-33.7046,0.6657,0.091
1956,Polar,Asia/Europe,-17.7019,0.7098,-0.4578
1956,Polar,Europe,-10.7055,1.456,-0.4214
1956,Polar,North America,-18.7715,0.6341,-0.1059
1956,Polar,South America,-9.3697,1.6313,0.1961
1956,Temperate,Africa,14.4596,2.2921,0.125
1956,Temperate,Antarctica,-2.2576,2.6296,-0.6345
1956,Temperate,Asia,8.4772,2.4069,-0.1394
1956,Temperate,Asia/Europe,-9.7506,1.347,-0.1384
1956,Temperate,Europe,8.2821,2.6779,0.3901
1956,Temperate,North America,6.797,2.5427,0.0591
1956,Temperate,Oceania,14.2781,2.5994,0.06
1956,Temperate,South America,9.5397,2.7052,0.2041
1956,Tropical,Africa,26.2211,2.6326,0.0341
1956,Tropical,Asia,26.9925,4.1504,-0.2462
1956,Tropical,North America,26.0879,3.4128,-0.0426
1956,Tropical,Oceania,26.5408,5.8969,-0.0322
1956,Tropical,South America,25.9336,3.3479,-0.5192
1957,Polar,Antarctica,-33.3818,0.6737,-0.0186
1957,Polar,Asia/Europe,-16.4276,0.8421,-0.322
1957,Polar,Europe,-9.5546,1.4941,0.1215
1957,Polar,North America,-17.2463,0.6437,-0.1997
1957,Polar,South America,-10.2026,1.6512,-0.7513
1957,Temperate,Africa,14.521,2.2247,0.1869
1957,Temperate,Antarctica,-2.3424,2.6093,-0.2571
1957,Temperate,Asia,8.5915,2.5057,0.2387
1957,Temperate,Asia/Europe,-9.6531,1.3795,-0.3212
1957,Temperate,Europe,8.0701,2.6974,0.258
1957,Temperate,North America,6.8292,2.5117,-0.0838
1957,Temperate,Oceania,14.2456,2.6068,-0.0318
1957,Temperate,South America,9.2634,2.6378,-0.0526
1957,Tropical,Africa,26.6845,2.3626,-0.1517
1957,Tropical,Asia,27.1493,4.9144,-0.1604
1957,Tropical,North America,25.9841,3.9683,0.3817
1957,Tropical,Oceania,26.4583,5.4707,-0.0966
1957,Tropical,South America,25.8071,3.7146,-0.4221
1958,Polar,Antarctica,-32.924,0.6853,0.5297
1958,Polar,Asia/Europe,-18.8059,0.7835,0.0425
1958,Polar,Europe,-11.1336,1.3859,0.6661
1958,Polar,North America,-19.5439,0.6675,0.0937
1958,Polar,South America,-8.6839,1.7364,-0.142
1958,Temperate,Africa,14.5797,2.2135,-0.1602
1958,Temperate,Antarctica,-2.2051,2.6537,-0.2534
1958,Temperate,Asia,9.1495,2.3286,-0.0466
1958,Temperate,Asia/Europe,-8.7135,1.4715,0.5468
1958,Temperate,Europe,8.3851,2.5277,-0.1068
1958,Temperate,North America,6.366,2.4882,-0.1897
1958,Temperate,Oceania,14.4169,2.6991,0.0157
1958,Temperate,South America,9.4444,2.5483,-0.1651
1958,Tropical,Africa,26.1093,2.9376,-0.0741
1958,Tropical,Asia,26.8076,4.3702,0.0766
1958,Tropical,North America,25.4918,3.1684,0.1979
1958,Tropical,Oceania,26.356,5.6444,0.1172
1958,Tropical,South America,25.0873,3.6967,0.2798
1959,Polar,Antarctica,-32.5917,0.7049,0.5016
1959,Polar,Asia/Europe,-16.7068,0.7725,0.1871
1959,Polar,Europe,-11.7867,1.466,-0.1226
1959,Polar,North America,-19.3897,0.6685,0.2358
1959,Polar,South America,-9.1296,1.5719,-0.4568
1959,Temperate,Africa,14.4859,2.2853,0.0673
1959,Temperate,Antarctica,-1.8529,2.695,-0.1487
1959,Temperate,Asia,8.8486,2.3407,-0.02
1959,Temperate,Asia/Europe,-8.5381,1.3582,0.2186
1959,Temperate,Europe,8.2587,2.5683,-0.4026
1959,Temperate,North America,6.4263,2.5884,-0.0464
1959,Temperate,Oceania,14.2824,2.6592,-0.037
1959,Temperate,South America,9.5006,2.6111,-0.1337
1959,Tropical,Africa,25.9247,2.7518,0.4755
1959,Tropical,Asia,26.6149,4.5369,-0.1102
1959,Tropical,North America,25.5914,3.0586,-0.1137
1959,Tropical,Oceania,26.2816,5.6659,0.2211
1959,Tropical,South America,25.2906,3.4941,-0.1764
1960,Polar,Antarctica,-32.6224,0.7037,0.3925
1960,Polar,Asia/Europe,-16.0363,0.7932,-0.1416
1960,Polar,Europe,-9.2015,1.4216,0.1517
1960,Polar,North America,-17.9965,0.6376,0.3565
1960,Polar,South America,-9.6058,1.6293,-0.4807
1960,Temperate,Africa,14.5119,2.3888,0.2072
1960,Temperate,Antarctica,-2.097,2.6479,0.1879
1960,Temperate,Asia,8.4617,2.4552,0.052
1960,Temperate,Asia/Europe,-8.6787,1.1772,-0.9282
1960,Temperate,Europe,8.4553,2.6769,0.2463
1960,Temperate,North America,6.8398,2.6468,0.1432
1960,Temperate,Oceania,14.1288,2.5374,-0.284
1960,Temperate,South America,9.4649,2.6655,-0.2256
1960,Tropical,Africa,26.2961,2.57,0.2851
1960,Tropical,Asia,26.9549,4.1735,-0.2642
1960,Tropical,North America,26.239,3.6478,-0.2265
1960,Tropical,Oceania,26.5111,5.9424,0.0756
1960,Tropical,South America,26.1581,3.1704,-0.6165
1961,Polar,Antarctica,-34.4379,0.6252,0.3369
1961,Polar,Asia/Europe,-17.6739,0.7887,0.1391
1961,Polar,Europe,-9.3487,1.5039,0.2021
